"Year","State_fip","FIPS","County","total_asian_pacific_pop","DSW_male","DSW_female","total_DSW","BA_higher_ratio_male","BA_higher_ratio_female","BA_higher_ratio_2534","BA_higher_ratio_3544","BA_higher_ratio_4564","BA_higher_ratio_65","BA_higher_ratio_white","BA_higher_ratio_black","BA_higher_ratio_native","BA_higher_ratio_asian_pacific","below_poverty_ratio","below_poverty_ratio_male","below_poverty_ratio_female","below_poverty_ratio_2534","below_poverty_ratio_3544","below_poverty_ratio_4564","below_poverty_ratio_65","below_poverty_ratio_white","below_poverty_ratio_black","below_poverty_ratio_native","below_poverty_ratio_asian_pacific","BA_higher_ratio","male_seperated","female_divorced","female_widowed","female_seperated","female_married","female_never_married","male_divorced","male_widowed","male_married","male_never_married","female_nospouse_withchildren","male_nospouse_withchildren","total_female_pop","total_male_pop","total_pacific_pop","total_asian_pop","total_native","total_black","total_white","foreign_born","US_born","total_housing_unitsE","per_capita_income","mean_household_income","public_admin","other_services","arts_ent_rec","edu_health_social","prof_scientific","finance_insurance","information","transportation","retail_trade","wholesale_trade","manufacturing","construction","agriculture_mining","production_pe","natural_resources_pe","sales_pe","service_pe","management_pe","armed_forces_pe","unemployed_pop_pe","not_in_labor_force_pe","employed_pop_pe","veterans_pe","public_admin_pe","other_services_pe","arts_ent_rec_pe","edu_health_social_pe","prof_scientific_pe","finance_insurance_pe","information_pe","transportation_pe","retail_trade_pe","wholesale_trade_pe","manufacturing_pe","construction_pe","agriculture_mining_pe","total_death_rate","DOD_death_rate","Mental_health_providers","Primary_care_physicians","MHP_ratio","PCP_ratio","Median_household_income","Avg_mentally_unhealthy_days","Alcohol_impaired_driving_deaths","Excessive_drinking","Teen_birth_rate","Poor_fair_health","Adult_smoking","Children_in_poverty","Severe_housing_problems","Health_rank_population","Locality.Name","Health.District","Death.Count","VDH_death_rate","State","County_Name","Population_2020","RUCC_2023","Description"
2018,51,51041,"Chesterfield County, Virginia",3.4,12.5,22.3,34.8,0.255041765015226,0.404519053103431,0.380961888836199,0.437857252359782,0.413966729694703,0.344782369612115,0.421632695879692,0.324068525138972,0.224242424242424,0.524586316160075,0.0710039236264326,0.0850733007552199,0.112146129068808,0.115898319689789,0.0905892700087951,0.0698622331955178,0.0496497989970575,0.0589381752518698,0.096091530983718,0.0893536121673004,0.0773902481346521,39.9,1.8,12.4,7.3,2.6,50.5,27.2,8.2,2.5,56.5,31.1,6.9,2.3,52.8,47.2,0,3.4,0.3,22.8,68.3,8.4,90,129208,36641,98678,12546,8263,14228,39836,19608,16772,2549,10144,19348,4558,13042,12028,545,11,7.9,23.4,14.7,43,0.4,3.4,31.5,64.7,9.9,7.2,4.8,8.2,23,11.3,9.7,1.5,5.8,11.2,2.6,7.5,6.9,0.3,0.0110070984727013,0.000769816392410716,452,301,0.001333,0.000897,76260,3.4,40,17,15,14,13,9,13,339009,"Chesterfield County","Chesterfield",87,25,"VA","Chesterfield County","364,548",1,"Metro - Counties in metro areas of 1 million population or more"
2018,51,51043,"Clarke County, Virginia",0.8,14.3,28.2,42.5,0.200736397108959,0.348689282960678,0.253565768621236,0.384,0.352592267135325,0.269989615784008,0.323601231553243,0.37246963562753,0.666666666666667,0.158415841584158,0.0997594453091835,0.0873222205230157,0.129395434916718,0.0877659574468085,0.0401188707280832,0.0910329171396141,0.0512982900569981,0.0882468399152077,0.116427432216906,0,0.314814814814815,32.2,1.4,13.1,11.4,3.7,52,19.7,11,1.9,54.7,30.9,6.4,1.3,50.3,49.7,0,0.8,0,4.8,89.8,3.6,95.3,6317,39946,99778,600,372,726,1575,884,327,115,259,694,147,337,942,204,8.5,15.9,16.2,17.4,42,0,2.4,36.8,60.8,9.8,8.4,5.2,10.1,21.9,12.3,4.6,1.6,3.6,9.7,2,4.7,13.1,2.8,0.0136067277709534,NA,8,6,0.000556,0.000418,76753,3.6,17,17,15,14,15,9,19,14374,"Clarke County","Lord Fairfax",1,6.9,"VA","Clarke County","14,783",1,"Metro - Counties in metro areas of 1 million population or more"
2018,51,51045,"Craig County, Virginia",0,20.2,28.7,48.9,0.126749300279888,0.191127890514394,0.315107913669065,0.246887966804979,0.100580270793037,0.192567567567568,0.185128205128205,NA,NA,NA,0.0853610675039247,0.0674747474747475,0.102721349175929,0.0633093525179856,0.145228215767635,0.0870406189555126,0.0944272445820433,0.0855625491738788,NA,NA,NA,18.5,2.7,13.4,14.3,1,51.5,19.8,15.6,1.9,57.9,22,1.9,1.1,53.7,46.3,0,0,0,0.2,99.6,0.3,99.4,2883,28686,64188,253,84,103,525,191,120,57,84,186,0,362,147,95,18.7,12.5,25.6,18.7,24.5,0,0.7,48,51.3,8.1,11.5,3.8,4.7,23.8,8.7,5.4,2.6,3.8,8.4,0,16.4,6.7,4.3,0.0136125654450262,NA,NA,1,NA,0.000192,48221,3.8,86,16,25,15,17,22,6,5158,"Craig County","Alleghany",0,0,"VA","Craig County","4,892",2,"Metro - Counties in metro areas of 250,000 to 1 million population"
2018,51,51047,"Culpeper County, Virginia",1.5,14.4,21.1,35.5,0.149194027486237,0.267443904153729,0.202764976958525,0.240191535372258,0.252228099413086,0.278799100648062,0.275438728628455,0.103428351309707,0.362962962962963,0.38265306122449,0.0817741670769736,0.0829136404601601,0.120599512025096,0.111448395490026,0.098910137775036,0.0944434256372639,0.0990073810129804,0.0704846986254021,0.143195453110199,0.277511961722488,0.0466666666666667,24.7,2.9,10,7.7,3.4,51.4,27.5,8.9,2.6,54.1,31.5,5.6,3,50.2,49.8,0.1,1.4,0.4,13.8,76.2,8.8,89.6,18499,30812,88970,1469,1384,1856,5438,2855,1126,548,945,3153,606,1943,2153,687,13.5,12.6,21.5,17.2,35.1,0.2,3.5,34.6,61.7,9.8,6.1,5.7,7.7,22.5,11.8,4.7,2.3,3.9,13,2.5,8,8.9,2.8,0.0136388278597312,0.00105572516905869,67,21,0.001337,0.000425,67023,3.5,23,17,26,16,17,13,16,50083,"Culpeper County","Rappahannock/Rapidan",14,27,"VA","Culpeper County","52,552",1,"Metro - Counties in metro areas of 1 million population or more"
2018,51,51049,"Cumberland County, Virginia",1,18.8,25.2,44,0.10703933747412,0.193897364771151,0.194949494949495,0.251423149905123,0.129168129168129,0.188405797101449,0.2052067381317,0.10531093962778,0,0.534883720930233,0.19363477186116,0.269168026101142,0.252912759306621,0.354883081155433,0.141711229946524,0.14187530682376,0.290909090909091,0.140200517464424,0.2688,0.285714285714286,0,17.5,2.2,11,11.6,2.6,45.3,29.5,14.1,2.5,47.7,33.6,7.6,1,52.3,47.7,0,1,0.8,32.2,63.4,1.1,97.8,4709,25177,60786,433,221,200,1080,403,197,74,228,894,48,128,661,89,17.2,14.1,23.5,16.7,28.5,0.1,4.3,38.4,57.2,9.9,9.3,4.7,4.3,23.2,8.7,4.2,1.6,4.9,19.2,1,2.7,14.2,1.9,0.0133741989412092,NA,2,2,0.000207,0.000206,42692,4,22,15,25,20,19,26,19,9652,"Cumberland County","Piedmont",0,0,"VA","Cumberland County","9,675",8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area"
2018,51,51051,"Dickenson County, Virginia",0.1,19.8,34,53.8,0.0613052076466711,0.115797262301147,0.088339222614841,0.207446808510638,0.0909517112048758,0.0525128865979381,0.0992472818511291,0.0506329113924051,NA,NA,0.242591697174829,0.224015583692779,0.264423745307938,0.252063492063492,0.176957001102536,0.279479141548107,0.165367483296214,0.241485203796762,0.266666666666667,1,1,10,1.2,12,15.6,6.4,47.3,18.6,13.1,5.5,50.8,29.4,4.6,2.5,49.5,50.5,0,0.1,0,0.7,98.4,0.4,99.5,7588,22924,53650,505,125,230,1179,433,133,49,319,538,78,221,283,340,15.6,13.1,18.9,23.5,28.9,0.2,2.1,61.9,35.8,7.7,11.4,2.8,5.2,26.6,9.8,3,1.1,7.2,12.1,1.8,5,6.4,7.7,0.0186723928671459,0.00130706750070021,6,4,0.000401,0.000265,32795,4,30,16,49,18,20,30,13,14968,"Dickenson County","Cumberland Plateau",4,27.5,"VA","Dickenson County","14,124",9,"Nonmetro - Urban population of fewer than 5,000, not adjacent to a metro area"
2018,51,51053,"Dinwiddie County, Virginia",0.8,18.5,27.5,46,0.0945753033547466,0.205012914952645,0.17481884057971,0.208113364823562,0.176889823577521,0.133021674458139,0.176856388993592,0.15081351689612,0,0.588235294117647,0.127976298009177,0.160553852658281,0.209398612980023,0.1993052540165,0.173748422381153,0.176040781648258,0.15213082259663,0.134684809775062,0.117106773823192,1,0.0267857142857143,17.2,3.4,15.1,10.7,1.7,43.7,28.8,11.2,3.9,44.6,36.9,5.4,2.3,51.7,48.3,0.1,0.7,0,32,64.5,2.9,95.7,11715,27106,70153,1339,791,782,2811,822,562,141,939,2179,242,1386,1386,214,20.9,11.1,22.1,19.1,26.7,0.1,4.4,36.7,58.7,9.6,9.8,5.8,5.8,20.7,6,4.1,1,6.9,16,1.8,10.2,10.2,1.6,0.0135720192635112,0.000583742764021988,3,4,0.000107,0.000144,54805,3.6,32,16,21,17,17,18,13,28144,"Dinwiddie County","Crater",5,17.5,"VA","Dinwiddie County","27,947",1,"Metro - Counties in metro areas of 1 million population or more"
2018,51,51057,"Essex County, Virginia",0.6,21.1,25.3,46.4,0.0959290608625554,0.190509583917719,0.172064777327935,0.0976863753213368,0.142334654068881,0.226986128625473,0.20211161387632,0.105836849507736,0,0.442307692307692,0.136873802354229,0.164876816171826,0.246658259773014,0.349442379182156,0.232077764277035,0.199526066350711,0.104125736738703,0.0718641832866326,0.222691045475856,0.106796116504854,0.855072463768116,16.5,1.5,10.5,13.1,1.7,44.2,30.4,14,5.6,48.7,30.2,8.2,2.9,54.7,45.3,0,0.6,0.9,38.8,55.5,1.6,97.6,5847,26603,62347,421,140,330,995,410,437,51,335,920,47,722,367,56,15.8,11.2,28.7,14.4,29.9,0.2,3.1,38.7,57.9,8.2,8,2.7,6.3,19,7.8,8.4,1,6.4,17.6,0.9,13.8,7,1.1,0.0155057839035196,NA,2,2,0.00018,0.00018,50033,3.7,33,14,26,17,17,24,14,11123,"Essex County","Three Rivers",2,18.3,"VA","Essex County","10,599",8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area"
2018,51,51059,"Fairfax County, Virginia",19.1,8.4,17.7,26.1,0.423183080794711,0.591465925985454,0.593628008977896,0.648808555505347,0.624264884880011,0.557706709566472,0.655837003296422,0.462487363733231,0.37023498694517,0.6300084974994,0.0616580406866321,0.0837662266945461,0.105566182560859,0.0958549769838253,0.0819784426312078,0.0628615905952036,0.0560898159435339,0.0490608043090833,0.103009862257442,0.102365415986949,0.0607591436012076,61.1,1.3,9.7,6.2,1.8,53.6,28.7,5.5,1.6,57.6,34,4.7,1.6,50.9,49.1,0.1,19,0.2,9.7,62,31.2,66.1,412574,54725,153844,69677,39238,53730,111875,154463,41170,16746,20363,46825,6484,15715,34287,1055,5.2,5.5,17.4,14.9,56.9,1.1,3,28.2,67.7,8.6,11.4,6.4,8.8,18.3,25.3,6.7,2.7,3.3,7.7,1.1,2.6,5.6,0.2,0.00641415009646057,0.000294156972857334,1776,1185,0.00156,0.001037,115518,3.1,25,17,10,11,10,7,14,1138652,"Fairfax County","Fairfax",82,7.1,"VA","Fairfax County","1,150,309",1,"Metro - Counties in metro areas of 1 million population or more"
2018,51,51061,"Fauquier County, Virginia",1.4,12.1,21.9,34,0.243065075985182,0.357572779756787,0.304957038995373,0.407684871918801,0.359846116855013,0.358310376492195,0.370910307578328,0.183476098369715,0.478260869565217,0.624031007751938,0.0608041225107721,0.0633861274363316,0.074703557312253,0.0923694779116466,0.0510578279266573,0.0468146718146718,0.0670588235294118,0.0577563555421667,0.0647626709573612,0.0669291338582677,0.071011673151751,35.9,2,12,7.8,2.1,54.9,23.2,7.6,2.5,58.8,29,4.8,2.1,51.1,48.9,0,1.4,0.4,7.3,86.9,6.6,91.9,26635,44724,122640,3070,2462,2466,6962,5758,2170,637,1981,3388,704,1267,3702,1001,8.1,11.6,20.9,16.8,42.6,0.2,2.3,32.7,64.9,11.4,8.6,6.9,6.9,19.6,16.2,6.1,1.8,5.6,9.5,2,3.6,10.4,2.8,0.0113820804141927,0.000595812873667126,48,36,0.000695,0.000523,91372,3.4,25,19,15,13,14,7,13,69069,"Fauquier County","Rappahannock/Rapidan",15,21.2,"VA","Fauquier County","72,972",1,"Metro - Counties in metro areas of 1 million population or more"
2018,51,51063,"Floyd County, Virginia",0.2,14.6,21.7,36.3,0.137525562372188,0.253237900477164,0.217363344051447,0.220923761825264,0.259734792675226,0.174053419430584,0.224877783813145,0.214592274678112,0,1,0.11432241490045,0.109533201840894,0.127783025232762,0.198514517218096,0.0753348214285714,0.0783278327832783,0.132924335378323,0.111975847031198,0.155405405405405,0.3,0.0666666666666667,22.3,1.3,10.3,10.2,1.2,59.7,18.6,9.8,3.5,61.9,23.5,4,1.1,50.9,49.1,0,0.2,0.4,1.9,95.7,3,96.6,8009,26134,61322,202,538,370,1664,547,179,109,363,752,148,1379,560,352,19,14.3,16.8,14.2,35.7,0.1,1.4,43.1,55.4,8.5,2.8,7.5,5.2,23.2,7.6,2.5,1.5,5.1,10.5,2.1,19.3,7.8,4.9,0.0162343239993128,0.000944854835938842,8,6,0.000509,0.000383,42670,3.8,25,18,25,15,17,17,9,15731,"Floyd County","New River",1,6.3,"VA","Floyd County","15,476",3,"Metro - Counties in metro areas of fewer than 250,000 population"
2018,51,51065,"Fluvanna County, Virginia",1.5,11.8,23.5,35.3,0.237067888379842,0.348865327380952,0.378723404255319,0.398305084745763,0.291208062591168,0.366900702106319,0.358134794241305,0.252954209748892,0.62962962962963,0.458181818181818,0.0488556338028169,0.056413834346656,0.0603241849327685,0.0989384288747346,0.0329585110507949,0.080446560499097,0.0194024058983314,0.0351694707411586,0.0893141945773525,0,0,34.5,0.8,12.3,8.5,2.7,53.9,22.7,9,2,62.5,25.7,3.2,2.8,55.8,44.2,0.1,1.4,0.2,13.5,80.7,3.6,95,10841,39900,101541,645,347,909,3920,1288,716,283,579,1437,266,441,1152,269,10,11.2,21.7,12.3,44.7,0.3,3.1,39.9,56.6,11.3,5.3,2.8,7.4,32,10.5,5.8,2.3,4.7,11.7,2.2,3.6,9.4,2.2,0.0112302194997448,0.000765696784073507,10,6,0.000381,0.000229,70005,3.4,50,17,15,13,14,10,13,26271,"Fluvanna County","Blue Ridge",8,29.9,"VA","Fluvanna County","27,249",3,"Metro - Counties in metro areas of fewer than 250,000 population"
2018,51,51067,"Franklin County, Virginia",0.4,16.6,26,42.6,0.137875926194973,0.218518695382264,0.17440055200966,0.195465905033916,0.210182767624021,0.217571884984026,0.218849190201025,0.0656057161416044,0,0.39047619047619,0.164111977971547,0.170588235294118,0.181363424848767,0.220502171040211,0.189147879251051,0.148162601626016,0.0670765790944662,0.145186335403727,0.27756059421423,0,0,20.5,2,11.4,12,2.6,52.5,21.5,10.5,4.1,58.7,24.7,5,1.7,51.5,48.5,0,0.4,0.2,7.8,88.9,2,97.4,29847,28866,68959,853,1389,2066,5362,2115,1285,290,1444,2955,857,3532,2276,732,17.8,12,22,16.3,31.9,0.1,2.8,43.3,53.8,8.8,3.4,5.5,8.2,21.3,8.4,5.1,1.2,5.7,11.7,3.4,14,9,2.9,0.0160011672584018,0.000972715334857254,20,26,0.000357,0.000462,52424,3.8,25,16,24,17,17,18,13,56069,"Franklin County","West Piedmont",17,30.3,"VA","Franklin County","54,477",2,"Metro - Counties in metro areas of 250,000 to 1 million population"
2018,51,51069,"Frederick County, Virginia",1.4,13.9,22,35.9,0.175899068506072,0.299399399399399,0.285785536159601,0.317113783533765,0.273651191969887,0.260504201680672,0.280686252853251,0.227605118829982,0.219512195121951,0.485681557846506,0.0624506968183013,0.0611702127659574,0.0747225583850452,0.0712522441651706,0.0481204590923449,0.047575771345481,0.0628658691779079,0.0622969716022215,0.0814465408805031,0.0448430493273543,0.0456852791878173,28.1,1.9,11.3,8.9,1.8,55.4,22.6,9.2,2.8,57.6,28.5,5.1,2.4,50.8,49.2,0.1,1.3,0.3,4.1,91,6.2,92,33594,33961,90356,2565,1740,3090,10398,4658,1944,832,2540,5236,1002,4393,3843,642,14.6,11.8,21.5,14.5,37.7,0.2,2.4,34.2,63.2,10.3,6,4.1,7.2,24.2,10.9,4.5,1.9,5.9,12.2,2.3,10.2,9,1.5,0.012758102456874,0.000718766335598536,33,39,0.000391,0.000469,69346,3.4,19,19,23,12,14,10,12,84421,"Frederick County","Lord Fairfax",16,18.1,"VA","Frederick County","91,419",3,"Metro - Counties in metro areas of fewer than 250,000 population"
2018,51,51071,"Giles County, Virginia",0.3,19.1,30.8,49.9,0.131362094037809,0.181144238517325,0.201859956236324,0.213782696177062,0.202212020033389,0.126169549191948,0.181293498557121,0.139130434782609,NA,0.568627450980392,0.113324051092681,0.117120524457892,0.115408150777139,0.13940724478595,0.117065556711759,0.0890454836643177,0.0864015709376534,0.111340077432247,0.0806451612903226,NA,0.18,18.2,3.1,14.2,12.6,4,49.2,20,11.3,4.7,54.2,26.7,5.4,4.8,50.9,49.1,0.1,0.2,0,2.2,96.6,1.3,98.3,8356,26459,61973,309,243,490,2004,511,329,109,280,808,67,1568,573,101,20.9,12.6,20.8,18.1,27.5,0,2.6,43.4,54,7.5,4.2,3.3,6.6,27.1,6.9,4.5,1.5,3.8,10.9,0.9,21.2,7.8,1.4,0.0179261573883727,NA,2,9,0.000119,0.000539,51780,3.7,15,18,41,14,15,18,9,16857,"Giles County","New River",1,5.9,"VA","Giles County","16,787",3,"Metro - Counties in metro areas of fewer than 250,000 population"
2018,51,51073,"Gloucester County, Virginia",0.8,14.2,23.4,37.6,0.148297686599738,0.250163910541269,0.22859724418342,0.197741470446901,0.213723284589426,0.272097819681791,0.231774125579435,0.204440720569753,0,0.251141552511416,0.0847250840472834,0.071052794454416,0.117030722784585,0.0677124183006536,0.124773960216998,0.0648836535676354,0.083564686285397,0.0784368070953437,0.141808475141808,0.358024691358025,0.0295081967213115,22.8,1.8,11.8,9.4,2.2,55.9,20.7,9.2,3.2,60.1,25.7,3.8,1.8,50.8,49.2,0,0.8,0.2,8.3,87.9,2.2,95.4,16465,33295,82113,1467,670,1644,3438,1904,847,216,984,2263,320,1942,1659,269,15.2,15.3,21,18.2,30.2,1.2,1.7,39.8,57.3,15.1,8.3,3.8,9.3,19.5,10.8,4.8,1.2,5.6,12.8,1.8,11,9.4,1.5,0.015885244698804,0.000770416024653313,48,22,0.00129,0.000592,64296,3.3,33,18,21,12,15,14,13,37214,"Gloucester County","Three Rivers",7,18.7,"VA","Gloucester County","38,711",1,"Metro - Counties in metro areas of 1 million population or more"
2018,51,51075,"Goochland County, Virginia",1.3,13,20,33,0.264264534100099,0.421604795941895,0.276386843397153,0.438148443735036,0.411277602523659,0.385830132309006,0.451875416142635,0.0929577464788732,0,0.795238095238095,0.0533283259787813,0.0451213925790197,0.0822160664819945,0.0264511388684791,0.0823401950162514,0.0489567931657631,0.0279503105590062,0.0427345504809077,0.116126921818777,0.416666666666667,0.0513698630136986,39.2,2.4,9.7,8.4,1.9,60.4,19.6,7,3.6,61,26,2.9,1.2,51.2,48.8,0,1.3,0.1,16,79.9,3.8,94.9,9177,47806,126796,611,546,592,2482,1424,930,203,434,1320,334,581,1058,200,8.9,10.6,23.5,14.1,42.9,0.1,1.9,41.2,56.8,8.7,5.7,5.1,5.5,23.2,13.3,8.7,1.9,4.1,12.3,3.1,5.4,9.9,1.9,0.0118289353958144,NA,16,19,0.000706,0.000854,88815,3.2,52,17,9,12,13,9,12,22668,"Goochland County","Chickahominy",2,8.6,"VA","Goochland County","24,727",1,"Metro - Counties in metro areas of 1 million population or more"
2018,51,51077,"Grayson County, Virginia",0.3,19.3,29.6,48.9,0.0891807379612258,0.131649831649832,0.103834808259587,0.162450815064643,0.12450797596851,0.116576086956522,0.125653977990258,0.0559322033898305,0,0.686274509803922,0.206147677915135,0.180951025056948,0.241866666666667,0.31013094417643,0.208602150537634,0.144434628975265,0.110998990918264,0.194493345539047,0.285266457680251,0,0.0588235294117647,12.5,1.7,13.2,12.8,3.6,53.9,16.4,13,4.6,52.4,28.4,4.4,1.3,49.2,50.8,0,0.3,0.2,4.6,92.5,2.1,97.6,9222,20930,47703,439,409,403,1424,354,160,102,304,849,97,1295,282,339,25.9,11.2,20.1,19,23.7,0,3.3,48.5,48.2,7.7,6.8,6.3,6.2,22.1,5.5,2.5,1.6,4.7,13.1,1.5,20.1,4.4,5.3,0.0179756404871903,NA,1,4,6.6e-05,0.00025,36113,4.1,42,14,35,18,18,26,13,15107,"Grayson County","Mount Rogers",0,0,"VA","Grayson County","15,333",9,"Nonmetro - Urban population of fewer than 5,000, not adjacent to a metro area"
2018,51,51079,"Greene County, Virginia",1.5,10,21.8,31.8,0.167830687830688,0.305288461538462,0.252434748733931,0.305128205128205,0.308270676691729,0.223923444976077,0.283618789214855,0.212429378531073,0.222222222222222,0.553488372093023,0.0596713152574006,0.0639213275968039,0.0715176243907968,0.0551917680074836,0.0317060895822849,0.105672742166701,0.0390355912743972,0.0575363701407107,0.158886894075404,0,0.0307167235494881,27.8,1.4,11.1,7.9,2.8,54.7,23.5,7.3,1.3,62.9,27.1,4.4,1.6,52.2,47.8,0,1.5,0.2,5.8,87,4.4,94.5,8185,32565,85619,537,661,544,2796,1223,398,266,240,1293,163,629,994,76,8.3,12.4,22.2,16.8,40.3,0.5,3.4,31.6,64.5,10.7,5.5,6.7,5.5,28.5,12.5,4.1,2.7,2.4,13.2,1.7,6.4,10.1,0.8,0.0114606905613548,NA,7,3,0.000361,0.000157,66170,3.6,0,17,23,15,17,13,10,19371,"Greene County","Blue Ridge",2,10.1,"VA","Greene County","20,552",3,"Metro - Counties in metro areas of fewer than 250,000 population"
2018,51,51081,"Greensville County, Virginia",0.1,22.4,29.2,51.6,0.0466194111232279,0.146333549643089,0.0887517797816801,0.1053276178812,0.0794406426658733,0.097093023255814,0.133018031333136,0.0648803827751196,0,0,0.166627190904784,0.225761772853186,0.373170731707317,0.48,0.114678899082569,0.215189873417722,0.240506329113924,0.0776504297994269,0.230170116827219,0,NA,9,4.4,10.5,14.8,3.9,48,22.9,14,4,30.8,46.8,7.2,1.5,35,65,0,0.1,0.1,59.7,37.9,1.8,97.4,4179,17500,51357,478,118,332,1034,245,136,2,224,440,145,516,147,126,20.7,8.9,20,27.7,22.7,0,2.8,57.5,39.7,9.4,12.1,3,8.4,26.2,6.2,3.4,0.1,5.7,11.2,3.7,13.1,3.7,3.2,0.0156322371468272,NA,5,6,0.000427,0.000505,41539,3.8,26,15,62,23,21,27,13,11706,"Greensville County","Crater",2,17.2,"VA","Greensville County","11,391",6,"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area"
2018,51,51083,"Halifax County, Virginia",0.8,17.3,28.1,45.4,0.0974275754297391,0.176550067557424,0.192784992784993,0.162689804772234,0.179204211805204,0.11759527103509,0.187872954764196,0.104015876721924,0,0.485148514851485,0.151105759346824,0.193434209362003,0.238436744560838,0.245606694560669,0.192556634304207,0.173151173151173,0.157962191605255,0.1009200968523,0.234056930483994,0,0,15.9,4.6,10.8,15.5,1.8,45.4,26.5,8.7,4,50.6,32.1,6,1.5,52.9,47.1,0,0.8,0.3,34.9,60.6,2,97.5,18199,22716,54456,801,519,1007,3684,850,323,123,785,2193,194,2913,979,329,23.9,10.4,19,17.9,28.8,0.1,2.3,46.1,51.6,9.7,5.4,3.5,6.9,25.1,5.8,2.2,0.8,5.3,14.9,1.3,19.8,6.7,2.2,0.0202081561576155,0.000809946138581784,28,14,8e-04,0.000399,39859,3.8,31,14,41,21,19,26,12,34992,"Halifax County","Southside",8,23.4,"VA","Halifax County","34,022",6,"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area"
2018,51,51085,"Hanover County, Virginia",1.7,11.7,20.2,31.9,0.254324313771426,0.402227656972726,0.420403805086391,0.48968989769821,0.414761634863656,0.261930930757216,0.399238392657978,0.295434462444772,0.496598639455782,0.528684907325684,0.0557801919423199,0.0571396294622684,0.069420913158695,0.0539243687878442,0.0539456898122836,0.0471694764862467,0.043869150779896,0.0498696804925179,0.0924424262082387,0.181818181818182,0.0958188153310105,39.2,1.3,10.5,8.2,1.5,58.1,21.8,7.8,2.6,60.7,27.7,4.2,1.4,51.8,48.2,0.1,1.6,0.2,9.1,86.6,3.7,95.3,40846,39604,105579,3460,2690,4282,11944,6656,5767,995,2692,5974,2172,3204,4583,568,8.1,8.5,23.9,13.6,46,0.1,2,32.5,65.4,9.1,6.3,4.9,7.8,21.7,12.1,10.5,1.8,4.9,10.9,4,5.8,8.3,1,0.0125980444826475,0.000617814548189535,136,76,0.001302,0.000736,83405,3.1,35,20,10,11,15,7,10,104392,"Hanover County","Chickahominy",18,16.8,"VA","Hanover County","109,979",1,"Metro - Counties in metro areas of 1 million population or more"
2018,51,51087,"Henrico County, Virginia",8.2,13.1,25.9,39,0.291863050821086,0.421863602462073,0.466474436219659,0.493830827583055,0.43122219284228,0.330385530499231,0.480420000444916,0.26440457906487,0.172413793103448,0.672636869118905,0.0998255091383003,0.143730379917324,0.171687000814614,0.178740690589032,0.1364010182103,0.096266314813494,0.0776360322832596,0.0722724340032856,0.151940475183901,0.00693481276005548,0.0520114079855899,42.9,2,14.3,8.8,2.8,42.9,31.2,8.8,2.3,51.3,35.7,7,2,53.8,46.2,0,8.2,0.2,29.5,57,12.8,85.8,136199,37999,93759,10888,7700,15317,39931,22108,20333,3323,9841,18451,4404,9717,8549,450,10,5.6,24.4,15.1,45,0.1,3.7,30.2,66,7.4,6.4,4.5,9,23.3,12.9,11.9,1.9,5.8,10.8,2.6,5.7,5,0.3,0.0120854081983854,0.000527157315070164,783,321,0.002398,0.000987,66524,3.6,33,17,17,13,16,12,16,326501,"Henrico County","Henrico",57,17.3,"VA","Henrico County","334,389",1,"Metro - Counties in metro areas of 1 million population or more"
2018,51,51089,"Henry County, Virginia",0.7,20.7,30.9,51.6,0.0890372396042789,0.131033794239505,0.134322530261617,0.176762114537445,0.135500650195059,0.0927965033201647,0.143717667068245,0.0807491183266448,0,0.133663366336634,0.203336870652046,0.229172060270284,0.280576221390324,0.400379957254809,0.261087267525036,0.189988241222913,0.111934477379095,0.180167407367015,0.215868794326241,0.693877551020408,0.402702702702703,12.8,2.3,14.2,12.9,3.8,46.5,22.6,12.9,5.5,53.4,25.9,6.4,1.2,52.6,47.4,0,0.7,0.1,22.3,72,2.9,96.6,26223,21501,49397,1048,1095,1311,4516,1361,721,224,813,3092,377,3981,1412,113,22.9,10,24.1,16.4,26.6,0,4.3,48.7,47,9.6,5.2,5.5,6.5,22.5,6.8,3.6,1.1,4.1,15.4,1.9,19.8,7,0.6,0.0192276964047936,0.000958721704394141,2,35,3.9e-05,0.000675,36703,4.2,29,14,32,21,19,28,13,51445,"Henry County","West Piedmont",14,27.5,"VA","Henry County","50,948",4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area"
