"Year","State_fip","FIPS","County","total_asian_pacific_pop","DSW_male","DSW_female","total_DSW","BA_higher_ratio_male","BA_higher_ratio_female","BA_higher_ratio_2534","BA_higher_ratio_3544","BA_higher_ratio_4564","BA_higher_ratio_65","BA_higher_ratio_white","BA_higher_ratio_black","BA_higher_ratio_native","BA_higher_ratio_asian_pacific","below_poverty_ratio","below_poverty_ratio_male","below_poverty_ratio_female","below_poverty_ratio_2534","below_poverty_ratio_3544","below_poverty_ratio_4564","below_poverty_ratio_65","below_poverty_ratio_white","below_poverty_ratio_black","below_poverty_ratio_native","below_poverty_ratio_asian_pacific","BA_higher_ratio","male_seperated","female_divorced","female_widowed","female_seperated","female_married","female_never_married","male_divorced","male_widowed","male_married","male_never_married","female_nospouse_withchildren","male_nospouse_withchildren","total_female_pop","total_male_pop","total_pacific_pop","total_asian_pop","total_native","total_black","total_white","foreign_born","US_born","total_housing_unitsE","per_capita_income","mean_household_income","public_admin","other_services","arts_ent_rec","edu_health_social","prof_scientific","finance_insurance","information","transportation","retail_trade","wholesale_trade","manufacturing","construction","agriculture_mining","production_pe","natural_resources_pe","sales_pe","service_pe","management_pe","armed_forces_pe","unemployed_pop_pe","not_in_labor_force_pe","employed_pop_pe","veterans_pe","public_admin_pe","other_services_pe","arts_ent_rec_pe","edu_health_social_pe","prof_scientific_pe","finance_insurance_pe","information_pe","transportation_pe","retail_trade_pe","wholesale_trade_pe","manufacturing_pe","construction_pe","agriculture_mining_pe","drive_alone","carpool","public_transportation","walk","total_death_rate","DOD_death_rate","Mental_health_providers","Primary_care_physicians","MHP_ratio","PCP_ratio","Median_household_income","Avg_mentally_unhealthy_days","Alcohol_impaired_driving_deaths","Excessive_drinking","Teen_birth_rate","Poor_fair_health","Adult_smoking","Children_in_poverty","Severe_housing_problems","Health_rank_population","State","County_Name","Population_2020","RUCC_2023","Description"
2018,51,51155,"Pulaski County, Virginia",0.7,20.7,24.3,45,0.138639281129653,0.199707332101047,0.211748998664887,0.228557139284821,0.194171928120447,0.168175765645806,0.194550568873588,0.115823817292007,1,0.6,0.134397388228893,0.141001493797493,0.143027788256004,0.207541385652974,0.125,0.115781787837697,0.0622485207100592,0.120365518144897,0.177040110650069,0,0.102459016393443,19.4,4,10.6,11.1,2.6,55.1,20.7,13.1,3.6,53.3,26,5,1.2,50.2,49.8,0,0.7,0,4.6,92.1,1.9,97.7,17297,26609,61930,863,725,1035,3815,1112,492,215,720,1772,125,3269,1056,242,20.7,8.8,21.9,16.5,32.1,0.1,3.5,43,53.4,9.4,5.6,4.7,6.7,24.7,7.2,3.2,1.4,4.7,11.5,0.8,21.2,6.8,1.6,86.6,8.5,0.3,0.9,1773.3260581495,77.9483981604178,10,16,0.000292,0.000466,49554,3.7,25,16,44,15,17,20,11,34203,"VA","Pulaski County","33,800",3,"Metro - Counties in metro areas of fewer than 250,000 population"
2018,51,51157,"Rappahannock County, Virginia",1.4,18.6,26.7,45.3,0.242148760330578,0.328526204713331,0.220994475138122,0.351032448377581,0.315718763994626,0.378263185935003,0.340989399293286,0.125423728813559,0,0.616666666666667,0.0892244337680165,0.069423929098966,0.125075346594334,0.117174959871589,0.104333868378812,0.0888783269961977,0.0364630811303555,0.0799513603891169,0.0630372492836676,0,0.222222222222222,32.9,2.3,12.6,12,2.1,53.5,19.7,10.7,5.6,55,26.3,4.2,1.1,51.4,48.6,0,1.4,0.2,4.8,90.2,3.5,94.9,3955,37733,90406,236,224,364,729,405,251,70,168,239,25,239,415,134,9.4,14,18.2,18.4,39.9,0,2.3,41.6,56.1,11.5,6.7,6.4,10.4,20.8,11.6,7.2,2,4.8,6.8,0.7,6.8,11.9,3.8,76.3,11.2,0.4,3.4,1218.63799283154,NA,7,3,0.000948,0.000407,65278,3.4,0,16,14,13,14,17,14,7388,"VA","Rappahannock County","7,348",1,"Metro - Counties in metro areas of 1 million population or more"
2018,51,51159,"Richmond County, Virginia",0.3,18.9,24.9,43.8,0.113230519480519,0.169955001730703,0.216138328530259,0.156140350877193,0.146816479400749,0.137594799566631,0.196912060863728,0.0686813186813187,0.486486486486487,0,0.142182070882557,0.179398148148148,0.187689202825429,0.216442953020134,0.155172413793103,0.119544592030361,0.225761772853186,0.100594059405941,0.15767131594906,0,0,15.7,3.4,11.8,12.4,0.7,59.6,15.5,13.1,2.4,49.9,31.1,2.1,1.8,42.5,57.5,0,0.3,0.4,27.6,64.7,4.2,95.2,3943,22105,61375,260,97,225,1069,249,221,77,145,325,58,384,281,98,19.3,12.6,19,15.4,33.8,0,0.9,52.4,46.7,9.2,7.5,2.8,6.4,30.6,7.1,6.3,2.2,4.2,9.3,1.7,11,8.1,2.8,76.1,6.7,1,0.7,1736.97270471464,NA,13,NA,0.001481,NA,45403,3.9,25,15,25,21,20,24,13,8774,"VA","Richmond County","8,923",9,"Nonmetro - Urban population of fewer than 5,000, not adjacent to a metro area"
2018,51,51161,"Roanoke County, Virginia",2.9,14.9,25.5,40.4,0.239041248606466,0.353883196147601,0.425134202453988,0.409615043462835,0.353059367654864,0.261682732606873,0.345704478695667,0.304674905964535,0.323943661971831,0.496476964769648,0.0740286074423193,0.0692170364702882,0.0947178393079033,0.0789233576642336,0.076100897819581,0.0728741601747661,0.0629670220185314,0.0691313346635765,0.12003227758725,0.1,0.0658972449739389,34.8,1.9,12.9,10.9,1.7,52.2,22.3,9.8,3.2,59.4,25.7,5.5,1.8,52.9,47.1,0,2.9,0.1,5.7,88.2,5.2,93.9,40800,34901,83540,2357,2488,3493,12238,4851,3950,731,2634,4990,1503,4065,2262,138,12.3,6.3,23.8,15,42.6,0,2.3,38.4,59.3,9.4,5.2,5.4,7.6,26.8,10.6,8.6,1.6,5.8,10.9,3.3,8.9,4.9,0.3,86,6.6,0.4,1.1,1626.76894590663,82.2936413466767,211,114,0.002242,0.001208,62306,3.5,21,17,13,14,15,9,11,94031,"VA","Roanoke County","96,929",2,"Metro - Counties in metro areas of 250,000 to 1 million population"
2018,51,51163,"Rockbridge County, Virginia",0.7,17.3,29.6,46.9,0.203933839964238,0.253745102558193,0.263894967177243,0.287584459459459,0.261462391369494,0.259642857142857,0.260588345046334,0.332613390928726,0.109375,0.731034482758621,0.138040940922966,0.137392138063279,0.153817330210773,0.181564245810056,0.161758042591753,0.113416536661466,0.0999320190346703,0.137155436447167,0.167407407407407,0.16,0,26.5,1,14.8,12.8,2,52.2,18.3,13.3,3,58.7,24.1,2.9,2.5,50.7,49.3,0,0.7,0.3,3.3,93.6,2.7,96.4,11403,31594,75313,214,596,672,3062,794,398,64,382,1492,77,1369,875,158,15.8,13.2,19.9,17.3,33.8,0.1,3.3,43.2,53.4,8.1,2.1,5.9,6.6,30.2,7.8,3.9,0.6,3.8,14.7,0.8,13.5,8.6,1.6,83.9,6.2,0.3,1.1,1595.58866662756,76.2597524491113,1,24,4.5e-05,0.001074,50570,3.9,41,16,22,15,16,18,12,22392,"VA","Rockbridge County","22,650",6,"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area"
2018,51,51165,"Rockingham County, Virginia",0.8,12.2,21.3,33.5,0.162400411205346,0.276010839335378,0.280767061477721,0.338534227008021,0.239926148165243,0.224128540305011,0.261203535723936,0.211350293542074,0,0.616959064327485,0.0954980064258894,0.0915688012408597,0.108947242397637,0.0937463057098948,0.0678796361091673,0.0899545146617633,0.0658446675988306,0.0909589567077602,0.157215047725997,0,0.103109656301146,25.9,1.5,9.1,10.4,1.8,54.3,24.3,8.1,2.6,59.9,27.9,4.7,2,51.7,48.3,0.1,0.7,0.3,2.5,93.7,5.8,93.1,35184,30138,76808,1290,1843,3133,9925,2788,1649,405,1602,5045,1153,5290,2978,2043,17.3,11.7,22.1,15.6,33.3,0,2.3,36.4,61.2,7.4,3.3,4.7,8,25.4,7.1,4.2,1,4.1,12.9,2.9,13.5,7.6,5.2,81.3,8.9,0.1,3.3,1336.58432405496,37.3745283690468,11,19,0.000138,0.000242,57655,3.5,36,18,20,14,16,13,13,79744,"VA","Rockingham County","83,757",3,"Metro - Counties in metro areas of fewer than 250,000 population"
2018,51,51167,"Russell County, Virginia",0,17.6,30.5,48.1,0.079575200059831,0.159418904711842,0.149243697478992,0.214711137581894,0.132113821138211,0.0841070453304205,0.136402863089497,0.087248322147651,0,NA,0.19484452322919,0.16566031893482,0.229592210264295,0.163012729844413,0.14884437596302,0.219417002073424,0.169249845009299,0.194730077120823,0.366412213740458,0,NA,13.5,1.5,11.3,15.9,3.3,50.4,19.1,11,5.1,54.5,27.9,4.5,1,51.4,48.6,0,0,0.1,1.3,97.3,0.6,99.2,13537,21754,51444,575,318,688,2418,875,437,128,646,1128,195,843,593,664,16.5,13,23.7,14.1,32.6,0,3,55.4,41.5,5,6,3.3,7.2,25.4,9.2,4.6,1.3,6.8,11.9,2.1,8.9,6.2,7,85,8.2,0,1.9,1750.94339622642,NA,20,10,0.00073,0.000359,39003,4.2,17,16,44,19,19,24,12,27370,"VA","Russell County","25,781",8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area"
2018,51,51169,"Scott County, Virginia",0.4,19.9,26.8,46.7,0.0999188384885923,0.152065915424694,0.208298052497883,0.174893120870579,0.135238973413247,0.108221644328866,0.143635800557448,0,0,0.6,0.185589932822405,0.171566731141199,0.202888972809668,0.191043353978085,0.164111065064235,0.190164457927511,0.117433852845234,0.180565592330298,0.881481481481482,0.127659574468085,0,14.4,1.6,10.6,12.8,3.4,53.1,20.1,14.3,4,53,27.2,3.4,1.2,49.9,50.1,0,0.4,0.3,0.7,98,1.2,98.5,11940,21157,50211,367,281,429,2044,975,194,183,236,1032,65,1467,832,235,19.3,14.3,20.3,20.5,25.6,0.1,2.7,51.9,45.4,8.2,4.4,3.4,5.1,24.5,11.7,2.3,2.2,2.8,12.4,0.8,17.6,10,2.8,87.1,8.6,0,0.5,1832.38024964644,79.9360511590727,22,8,0.001003,0.000362,38612,3.9,29,15,35,17,18,24,12,21930,"VA","Scott County","21,576",2,"Metro - Counties in metro areas of 250,000 to 1 million population"
2018,51,51171,"Shenandoah County, Virginia",0.9,16.7,27.5,44.2,0.134860292720015,0.208024422154383,0.1953125,0.224200042381861,0.203140253823625,0.188179197161233,0.199465350606621,0.138629283489097,0.5,0.42,0.108435431629348,0.087890625,0.138983215290579,0.112468884362978,0.105829596412556,0.101713513969781,0.0601458080194411,0.101825719923075,0.18976279650437,0.684210526315789,0.345609065155807,20.1,2.4,13.6,12.3,1.6,51.1,21.5,11.4,2.9,56.2,27.1,5.3,2.4,51.7,48.3,0,0.9,0.1,2,93.9,4.4,94.3,21158,28064,67417,1291,1027,1547,4296,1766,775,485,1001,2696,515,2409,1913,698,17.4,13.5,21.6,18.8,28.7,0.1,3,38.4,58.5,10.1,6.3,5,7.6,21,8.6,3.8,2.4,4.9,13.2,2.5,11.8,9.4,3.4,80.2,12.6,0.3,1.8,1621.17134435474,64.077918749199,19,20,0.00044,0.000463,53810,3.7,14,18,30,15,16,15,15,43175,"VA","Shenandoah County","44,186",6,"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area"
2018,51,51173,"Smyth County, Virginia",0.6,20.1,31,51.1,0.0896673420037906,0.159632402995235,0.146410401356699,0.16074357572444,0.169119286510591,0.0961094879286483,0.146454666605395,0.0837887067395264,1,0,0.191861232027437,0.189723863168018,0.202196638877862,0.253713246438315,0.146742209631728,0.184482959171804,0.0851663846587704,0.181680960548885,0.504273504273504,0,0.388235294117647,14.3,3.9,13.6,13.7,3.7,51.1,17.9,12.4,3.8,54.1,25.8,5.6,3.3,51.4,48.6,0.1,0.5,0,2.4,95.7,1.4,98.2,15410,22297,52526,809,466,849,3303,844,400,136,401,1635,273,2483,721,273,23.3,10,18.7,20.1,28,0,3,48.2,48.8,8.4,6.4,3.7,6.7,26.2,6.7,3.2,1.1,3.2,13,2.2,19.7,5.7,2.2,82.5,10.5,0.6,2,2131.92988715936,93.6621916952857,41,18,0.001319,0.000572,40140,4.1,50,17,49,17,19,24,11,31062,"VA","Smyth County","29,800",7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area"
2018,51,51175,"Southampton County, Virginia",0.2,20.9,24,44.9,0.10904226859283,0.211370493885977,0.183139534883721,0.243551587301587,0.147465437788018,0.192227825571047,0.200435729847495,0.138888888888889,0.0144927536231884,0,0.101984564498346,0.106233062330623,0.181435309973046,0.169934640522876,0.108303249097473,0.135568513119534,0.0856697819314642,0.0506341368961177,0.204541118107231,0,0,17.8,2.9,10.6,10,3.4,50.6,25.4,13.4,4.6,50.9,28.3,9.1,2.9,47.5,52.5,0,0.2,0.4,33.1,62.1,0.5,98.8,7592,25643,65906,824,317,339,2034,418,276,215,502,714,201,1028,542,389,16.5,14.7,21.2,19.2,28.5,0.2,2.3,45.1,52.3,12.6,10.6,4.1,4.3,26.1,5.4,3.5,2.8,6.4,9.2,2.6,13.2,6.9,5,84.2,8.1,0.5,0.8,1463.11879311652,NA,NA,4,NA,0.000221,49595,3.6,40,15,13,18,18,21,13,18057,"VA","Southampton County","17,996",6,"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area"
2018,51,51177,"Spotsylvania County, Virginia",2.6,12.3,20.7,33,0.215301223478396,0.299487884363846,0.28640687327401,0.359186305545785,0.319047487804206,0.289979291302347,0.339130700108319,0.235739231664726,0.376344086021505,0.405079100749376,0.0800763434843595,0.0956604045350727,0.11435671880239,0.129429255802428,0.0858687258687259,0.0721642111285939,0.0659534575934708,0.0600848380988649,0.119474940334129,0.181347150259067,0.0860525555876408,31.5,2.1,11.3,7.1,2.3,52.6,26.7,8.3,1.9,56.8,30.9,6.2,1.9,51.5,48.5,0.1,2.5,0.4,16.1,72.4,7.2,90.5,47013,35794,103692,7672,3234,6531,12691,7787,3957,1199,3632,9187,1395,2391,5262,500,10.8,9.3,22.6,17.5,39.9,0.4,3.6,32.1,64,13.8,11.7,4.9,10,19.4,11.9,6,1.8,5.6,14,2.1,3.7,8,0.8,77.7,13.1,2.7,0.6,1091.15177131416,57.8388298759802,79,79,0.000598,0.000605,81065,3.4,33,20,20,13,17,11,14,132010,"VA","Spotsylvania County","140,032",1,"Metro - Counties in metro areas of 1 million population or more"
2018,51,51179,"Stafford County, Virginia",3.5,10.3,18.1,28.4,0.263785497656465,0.376211967436135,0.351866394429611,0.443192156069948,0.422475729405403,0.330895925031947,0.41189005558987,0.386100628930818,0.310679611650485,0.500280426247897,0.045048327296886,0.049742497259509,0.0784688417749527,0.0662848479743957,0.0750189825360668,0.0363924608067641,0.0358603763294246,0.0346957024880332,0.0627849150435143,0.037037037037037,0.0974558883873615,39.8,1.6,10,5.7,2.4,55.9,26,7.2,1.5,57.6,32,6.8,3,49.8,50.2,0.1,3.4,0.3,17.3,68,9,88,48330,40850,122695,14086,2808,4658,14557,10661,4191,851,2936,7254,1175,1886,5089,219,7.1,8.3,21,15.8,47.8,3.3,2.7,30.4,63.6,19.8,20,4,6.6,20.7,15.1,6,1.2,4.2,10.3,1.7,2.7,7.2,0.3,74.5,13.1,4.1,1.2,814.06201389609,57.036192056414,96,39,0.000665,0.000275,97607,3.2,25,19,14,14,14,7,12,144361,"VA","Stafford County","156,927",1,"Metro - Counties in metro areas of 1 million population or more"
2018,51,51181,"Surry County, Virginia",0.2,14.1,22.8,36.9,0.117389946924758,0.190135242641209,0.209424083769634,0.139968895800933,0.195680916703394,0.146627565982405,0.201469450889404,0.141617176793056,0.5,0,0.127121212121212,0.18516674962668,0.235264483627204,0.320512820512821,0.10958904109589,0.149782923299566,0.165217391304348,0.0952107829079438,0.169292658397586,1,0,17.6,2.1,8.1,12.5,2.2,50.9,26.2,10.5,1.5,59.7,26.2,6.1,1.4,51.3,48.7,0,0.2,0,45.2,52.8,1.3,98.4,3561,28688,67559,343,218,207,566,225,139,11,198,272,93,403,262,46,19.6,18,18.8,16.8,26.8,0.1,4.1,42.1,53.7,12.4,11.5,7.3,6.9,19,7.5,4.7,0.4,6.6,9.1,3.1,13.5,8.8,1.5,79.1,11.8,2.6,0.8,1434.0537265199,NA,4,2,0.000611,0.000298,51810,3.7,29,15,17,17,17,22,10,6544,"VA","Surry County","6,561",1,"Metro - Counties in metro areas of 1 million population or more"
2018,51,51183,"Sussex County, Virginia",0.4,14.7,27.5,42.2,0.0633874981701069,0.189268008165646,0.086489252814739,0.0900195694716243,0.151771715271245,0.150309917355372,0.183911313246163,0.0745172124265323,0,0.611111111111111,0.175158428390368,0.250494071146245,0.334480122324159,0.304093567251462,0.244332493702771,0.194174757281553,0.211690363349131,0.114433269910302,0.222972972972973,0,0.159090909090909,12.6,3.2,13.2,11.5,2.8,46.7,25.9,8.2,3.3,33.3,52,10.1,2,38.9,61.1,0,0.4,0.3,56.5,39.5,2.5,97.2,4768,18363,54770,321,214,214,750,277,67,16,280,351,102,458,194,95,20.9,10.3,19,20.1,29.6,0.1,3.2,63.1,33.5,9.4,9.6,6.4,6.4,22.5,8.3,2,0.5,8.4,10.5,3.1,13.7,5.8,2.8,82.5,8,1.3,1.4,1450.64276447694,NA,2,3,0.000174,0.000256,41790,3.6,24,16,42,20,20,30,13,11504,"VA","Sussex County","10,829",1,"Metro - Counties in metro areas of 1 million population or more"
2018,51,51185,"Tazewell County, Virginia",0.7,18.3,32.1,50.4,0.106760712057963,0.157793948678667,0.187964989059081,0.200116121540546,0.158564437194127,0.0986012382481082,0.149998291591212,0.0661764705882353,0.485436893203884,0.654676258992806,0.161493133459898,0.135330743441009,0.196325330720235,0.21290009699321,0.12375713983499,0.135236271864938,0.0855865013214068,0.157719592415839,0.2688995215311,0.153061224489796,0.209003215434084,15.3,3,11.9,16.5,3.7,50.7,17.2,11.2,4.1,54,27.6,3.3,2.2,50.6,49.4,0.1,0.6,0.3,3.2,94.7,1,98.6,20770,23366,56037,1017,609,996,4331,865,903,293,833,2108,399,1110,931,1209,15.4,15.3,21.7,16.2,31.4,0,3.7,51.7,44.6,6.8,6.5,3.9,6.4,27.8,5.5,5.8,1.9,5.3,13.5,2.6,7.1,6,7.7,85.9,8.3,0.1,1,1995.66160520607,100.11680293676,54,28,0.00128,0.000653,38992,4,23,16,45,19,18,25,12,42150,"VA","Tazewell County","40,429",7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area"
2018,51,51187,"Warren County, Virginia",1.1,17.9,28,45.9,0.13469948133835,0.226896299010627,0.198760330578512,0.223606557377049,0.207925010651896,0.219232685600399,0.212144258095505,0.254560530679934,0,0.21301775147929,0.1039567971752,0.0973116457697955,0.129919690152076,0.110863261209012,0.0870806566738044,0.0791807625491451,0.0697744360902256,0.099294049848725,0.163309352517986,0.464285714285714,0.193236714975845,21.1,1.8,14.1,9.6,4.3,48.5,23.6,12.8,3.3,48.7,33.4,6.6,2,50.1,49.9,0,1.1,0.3,3.8,89.9,3.2,95,16277,31007,81796,1245,1000,1394,4206,2591,795,461,841,2111,608,1250,2339,233,12.7,15.1,21.4,17.2,33.7,0,3.9,36.2,59.8,10.7,6.5,5.2,7.3,22.1,13.6,4.2,2.4,4.4,11.1,3.2,6.6,12.3,1.2,74.2,16.7,0.2,1.8,1422.02163478759,118.203309692671,33,19,0.000842,0.000486,65434,3.6,38,20,28,15,17,14,14,39155,"VA","Warren County","40,727",1,"Metro - Counties in metro areas of 1 million population or more"
2018,51,51191,"Washington County, Virginia",0.5,19.6,27.9,47.5,0.155487691333656,0.233891376289663,0.232973642313816,0.321266968325792,0.220272783632982,0.174608577263445,0.22461269236708,0.126262626262626,0.470588235294118,0.454976303317536,0.149738120179031,0.154281839575605,0.152111817800967,0.183894696089818,0.136378737541528,0.130997715156131,0.0980946710330455,0.142716263658238,0.296740994854202,0.191489361702128,0.22742474916388,22.5,3.3,11.6,13.9,2.4,52.7,19.3,12.2,4.1,55.1,25.3,5.3,0.9,51.1,48.9,0,0.5,0.1,1.4,96.2,1.5,98.2,25933,26085,61489,1372,1283,1806,6382,1985,1055,279,988,3128,764,3081,1264,511,17.6,7.9,21.7,18.6,34.2,0.1,3.3,44.2,52.4,8.6,5.7,5.4,7.6,26.7,8.3,4.4,1.2,4.1,13.1,3.2,12.9,5.3,2.1,83.4,9.3,0.2,1.8,1760.08800440022,77.5038751937597,69,37,0.001272,0.000678,44785,3.9,14,17,43,15,17,19,10,54214,"VA","Washington County","53,935",2,"Metro - Counties in metro areas of 250,000 to 1 million population"
2018,51,51193,"Westmoreland County, Virginia",0.6,19.3,30.4,49.7,0.126202340943331,0.228872223824632,0.185280494081318,0.239588967009194,0.205288932419197,0.193707443061752,0.239513288504643,0.0842366057602973,0.136842105263158,0.269662921348315,0.120489470688674,0.159883249554078,0.170691216420163,0.128552097428958,0.196757553426677,0.20524246395806,0.101226993865031,0.0996795412379828,0.179882685205301,0.155555555555556,0,20.3,3.5,15.5,13.9,1,49.6,19.9,11.6,4.2,54.9,25.8,4,0.5,52.3,47.7,0,0.6,0.5,26.2,67.5,4,95,10895,32637,75446,1138,469,423,1147,910,445,155,381,842,172,460,831,237,12,11.6,23.9,18.6,33.9,1,4.3,42.7,52.1,13.5,15,6.2,5.6,15.1,12,5.8,2,5,11.1,2.3,6,10.9,3.1,79.9,8.3,0.4,0.9,1727.63464283032,75.1145496882746,1,2,5.7e-05,0.000113,48983,3.8,42,15,39,18,17,28,15,17592,"VA","Westmoreland County","18,477",8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area"
2018,51,51195,"Wise County, Virginia",0.4,17.3,31.7,49,0.0920937042459736,0.160666919287609,0.183246073298429,0.19950839819746,0.129220779220779,0.100258240923591,0.151052672771386,0.0216316440049444,0,0.625,0.219789403309377,0.204597569364825,0.244663382594417,0.205760368663594,0.270920018492834,0.181068732618196,0.108276939094222,0.21109081949155,0.558743169398907,0,0.163636363636364,14.5,2.3,13.3,12.7,5.7,46.8,21.5,10.5,4.5,48,34.7,8,1.5,47.3,52.7,0,0.4,0.1,5.7,92.2,1.1,98.4,17957,21828,53330,1219,683,1105,3092,1368,512,122,653,1840,259,715,591,916,13.1,11,22.1,17.6,36.1,0,4.1,55.2,40.7,7.2,9.3,5.2,8.5,23.6,10.5,3.9,0.9,5,14.1,2,5.5,4.5,7,83.7,11.2,0.7,1.9,1759.63920002957,81.3278621862408,32,20,0.000816,0.000504,33810,4.3,15,16,52,23,21,29,13,39228,"VA","Wise County","36,130",7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area"
2018,51,51197,"Wythe County, Virginia",0.4,18,27.2,45.2,0.122378117913832,0.200091324200913,0.186171899777989,0.223314606741573,0.198098814693111,0.143558489927205,0.187725631768953,0.0867132867132867,0,0.5,0.156223776223776,0.143393448656607,0.179372197309417,0.182296808160579,0.17369654364382,0.118829761618107,0.107692307692308,0.146016883547757,0.300776914539401,0.615384615384615,0.580952380952381,18.5,1.9,11.7,13.3,2.2,51.9,20.8,11.2,4.9,56.1,25.9,3.7,3.9,51.5,48.5,0,0.4,0.2,3.2,94.8,0.5,99.1,14317,26513,63002,824,520,980,3240,1013,297,63,444,1882,245,2348,753,461,21.2,9.4,19.6,21.5,28.3,0,3.9,41.5,54.6,9.6,6.3,4,7.5,24.8,7.8,2.3,0.5,3.4,14.4,1.9,18,5.8,3.5,85,8.8,0.5,2.1,1940.32669247474,94.4197903880653,50,17,0.001724,0.000584,47676,3.8,16,16,43,17,17,21,12,29016,"VA","Wythe County","28,290",6,"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area"
2018,51,51199,"York County, Virginia",5.9,9.7,18.8,28.5,0.318588065360657,0.424515910342782,0.382031149440082,0.4974988631196,0.500730954572527,0.389217492485213,0.466651452045416,0.331498164831498,0.342592592592593,0.614809274495138,0.0469478592623993,0.0475278976948766,0.0746401142371966,0.0976694538338374,0.0633028942888098,0.0397218780118408,0.030823947836396,0.0479980704293295,0.0562123319425127,0,0.0132665832290363,45.4,1.7,9.1,7.9,1.8,59.4,21.8,5.5,2.5,63.3,27,6.2,2.8,51,49,0.3,5.6,0.2,13,75.5,8.1,88.4,27646,39071,104724,4165,1299,3112,6963,4434,1508,423,752,2811,625,2530,1543,121,6.9,7.5,20.5,14.3,50.8,6.5,3.7,32.9,56.9,19.9,13.8,4.3,10.3,23,14.6,5,1.4,2.5,9.3,2.1,8.4,5.1,0.4,85.1,6.5,0.2,2.2,1072.2631084711,56.7797165381844,39,78,0.000574,0.001149,87910,3.4,52,18,7,11,13,7,11,67976,"VA","York County","70,045",1,"Metro - Counties in metro areas of 1 million population or more"
2018,51,51510,"Alexandria city, Virginia",6.1,12.8,20.5,33.3,0.458126509701909,0.629829449374326,0.66417718259078,0.653270181792854,0.589038208168643,0.549076314702237,0.732375193067881,0.351974471479856,0.558823529411765,0.65065115690985,0.105928160697249,0.137032999702705,0.171938508228408,0.123576113220573,0.128376929674099,0.100873161764706,0.0909198113207547,0.0733694807012451,0.184525400077195,0.333333333333333,0.0607232441471572,62.1,2.6,12.1,5.8,2.6,40.3,39.2,8.8,1.4,47.5,39.7,4.8,1.1,52.5,47.5,0,6.1,0.2,21.9,62,27.7,69.1,76105,59239,127734,15518,7713,9200,15760,21565,5873,2512,3526,6342,663,2415,5009,84,6.2,5.3,14.6,14.8,59.2,1.9,2.5,21.7,74,8.6,16.1,8,9.6,16.4,22.4,6.1,2.6,3.7,6.6,0.7,2.5,5.2,0.1,59.1,8,20.7,4,555.56927331539,25.5150332930031,435,103,0.002793,0.000671,87822,3.2,40,21,29,13,14,16,16,155810,"VA","Alexandria city","159,467",1,"Metro - Counties in metro areas of 1 million population or more"
2018,51,51520,"Bristol city, Virginia",0.1,19.1,33.9,53,0.171789105447276,0.236486486486486,0.222619579794367,0.256460263286202,0.283001808318264,0.188997338065661,0.239956172388605,0.3,NA,0.888888888888889,0.226694144744818,0.207739019912442,0.275799197763462,0.308565531475748,0.213166144200627,0.205506883604506,0.0670835702103468,0.203580034423408,0.242290748898678,NA,1,24.1,2.3,15.6,13.2,5.1,46,20,12.8,4,50.3,30.6,10.7,1.1,53.3,46.7,0,0.1,0,7.1,87.9,0.9,98.9,8737,22900,51983,320,501,941,1501,727,331,182,278,751,247,901,448,46,15.8,7.5,23.3,19.2,34.2,0.1,3.3,44.4,52.2,8.3,4.5,7,13.1,20.9,10.1,4.6,2.5,3.9,10.5,3.4,12.6,6.2,0.6,78.1,11.9,1.7,3.9,2031.84607729308,NA,11,8,0.000649,0.000467,33659,4.2,33,15,19,19,19,38,15,16960,"VA","Bristol city","17,219",2,"Metro - Counties in metro areas of 250,000 to 1 million population"
2018,51,51530,"Buena Vista city, Virginia",4.4,15.9,25.2,41.1,0.115992970123023,0.140666082383874,0.187760778859527,0.167870036101083,0.141377209018891,0.162414965986395,0.153169952051145,0.128440366972477,NA,0.406779661016949,0.200679117147708,0.195151515151515,0.2429614181439,0.332335329341317,0.3014440433213,0.166899441340782,0.0445151033386327,0.214541344886043,0,NA,0.156363636363636,15.9,2.8,13,10,2.2,42.7,32.2,9.9,3.2,50,34.3,4.3,2.2,54.9,45.1,0.1,4.3,0.1,6,88.7,0.7,99.3,2878,19744,50088,131,318,363,732,100,6,0,99,197,35,733,182,95,27.8,9.4,11.7,31.2,19.8,0.1,1.4,41.7,56.8,6.6,4.4,10.6,12.1,24.5,3.3,0.2,0,3.3,6.6,1.2,24.5,6.1,3.2,83.9,4.5,0,6.8,1831.15338882283,NA,4,2,0.00062,0.000302,38991,4.7,NA,15,15,22,22,24,22,6452,"VA","Buena Vista city","6,641",6,"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area"
